anchor_id,anchor_source,anchor_name,address,lat,lng,store_type,open_year,open_years,catchment_side_m,store_area_sqft,store_area_m2,seats,is_inside_sc,biz_zone,location_type,prefecture_en,prefecture_jp,municipality_en,municipality_jp,density_tier,shinkansen_served_municipality,starbucks_in_500m_sq_cnt,starbucks_cnt_1km,starbucks_cnt_3km,starbucks_cnt_5km,tullys_in_500m_sq_cnt,tullys_cnt_1km,tullys_cnt_3km,tullys_cnt_5km,tea_brands_in_500m_sq_cnt,tea_brands_cnt_1km,tea_brands_cnt_3km,tea_brands_cnt_5km,mister_donut_in_500m_sq_cnt,mister_donut_cnt_1km,mister_donut_cnt_3km,mister_donut_cnt_5km,competitors_in_500m_sq_cnt,competitors_cnt_1km,competitors_cnt_3km,competitors_cnt_5km,gongcha_in_500m_sq_cnt,gongcha_cnt_1km,gongcha_cnt_3km,gongcha_cnt_5km,nearest_gongcha_id,nearest_gongcha_dist_km,gongcha_inside_sc_in_500m_sq_cnt,gongcha_inside_sc_cnt_1km,gongcha_inside_sc_cnt_3km,gongcha_inside_sc_cnt_5km,gongcha_outside_sc_in_500m_sq_cnt,gongcha_outside_sc_cnt_1km,gongcha_outside_sc_cnt_3km,gongcha_outside_sc_cnt_5km,sc_in_500m_sq_cnt,sc_cnt_1km,sc_cnt_3km,sc_cnt_5km,sc_sales_floor_m2_sum_in_500m_sq,sc_sales_mn_jpy_sum_in_500m_sq,sc_sales_floor_m2_sum_1km,sc_sales_mn_jpy_sum_1km,sc_sales_floor_m2_sum_3km,sc_sales_mn_jpy_sum_3km,sc_sales_floor_m2_sum_5km,sc_sales_mn_jpy_sum_5km,stations_in_500m_sq_cnt,stations_cnt_1km,stations_cnt_3km,stations_cnt_5km,nearest_stations_id,nearest_stations_dist_km,stations_passengers_2019_sum_in_500m_sq,stations_passengers_2024_sum_in_500m_sq,stations_passengers_2019_sum_1km,stations_passengers_2024_sum_1km,stations_passengers_2019_sum_3km,stations_passengers_2024_sum_3km,stations_passengers_2019_sum_5km,stations_passengers_2024_sum_5km,shinkansen_in_500m_sq_cnt,shinkansen_cnt_1km,shinkansen_cnt_3km,shinkansen_cnt_5km,nearest_shinkansen_id,nearest_shinkansen_dist_km,schools_in_500m_sq_cnt,schools_cnt_1km,schools_cnt_3km,schools_cnt_5km,schools_university_in_500m_sq_cnt,schools_university_cnt_1km,schools_university_cnt_3km,schools_university_cnt_5km,schools_high_school_in_500m_sq_cnt,schools_high_school_cnt_1km,schools_high_school_cnt_3km,schools_high_school_cnt_5km,schools_vocational_in_500m_sq_cnt,schools_vocational_cnt_1km,schools_vocational_cnt_3km,schools_vocational_cnt_5km,pop_total_500m,pop_female_total_500m,households_total_500m,household_income_avg_500m,beverages_total_500m,beverages_tea_500m,beverages_tea_drinks_500m,pop_age_10_14_500m,pop_age_15_19_500m,pop_age_20_24_500m,pop_age_25_29_500m,pop_age_30_34_500m,female_10_14_500m,female_15_19_500m,female_20_24_500m,female_25_29_500m,female_30_34_500m,women_10_29_500m,foot_traffic_in_500m_sq_cnt,foot_traffic_cnt_1km,foot_traffic_cnt_3km,foot_traffic_cnt_5km,foot_traffic_pop_2019_all_alltime_sum_in_500m_sq,foot_traffic_pop_2019_all_nighttime_sum_in_500m_sq,foot_traffic_pop_2019_weekday_daytime_sum_in_500m_sq,foot_traffic_pop_2019_weekend_daytime_sum_in_500m_sq,foot_traffic_pop_2021_all_alltime_sum_in_500m_sq,foot_traffic_pop_2021_all_nighttime_sum_in_500m_sq,foot_traffic_pop_2021_weekday_daytime_sum_in_500m_sq,foot_traffic_pop_2021_weekend_daytime_sum_in_500m_sq,foot_traffic_pop_2019_all_alltime_sum_1km,foot_traffic_pop_2019_all_nighttime_sum_1km,foot_traffic_pop_2019_weekday_daytime_sum_1km,foot_traffic_pop_2019_weekend_daytime_sum_1km,foot_traffic_pop_2021_all_alltime_sum_1km,foot_traffic_pop_2021_all_nighttime_sum_1km,foot_traffic_pop_2021_weekday_daytime_sum_1km,foot_traffic_pop_2021_weekend_daytime_sum_1km,foot_traffic_pop_2019_all_alltime_sum_3km,foot_traffic_pop_2019_all_nighttime_sum_3km,foot_traffic_pop_2019_weekday_daytime_sum_3km,foot_traffic_pop_2019_weekend_daytime_sum_3km,foot_traffic_pop_2021_all_alltime_sum_3km,foot_traffic_pop_2021_all_nighttime_sum_3km,foot_traffic_pop_2021_weekday_daytime_sum_3km,foot_traffic_pop_2021_weekend_daytime_sum_3km,foot_traffic_pop_2019_all_alltime_sum_5km,foot_traffic_pop_2019_all_nighttime_sum_5km,foot_traffic_pop_2019_weekday_daytime_sum_5km,foot_traffic_pop_2019_weekend_daytime_sum_5km,foot_traffic_pop_2021_all_alltime_sum_5km,foot_traffic_pop_2021_all_nighttime_sum_5km,foot_traffic_pop_2021_weekday_daytime_sum_5km,foot_traffic_pop_2021_weekend_daytime_sum_5km
gc_1490,gongcha_existing,AEON MALL KYOTO,"1F, AEON MALL KYOTO, 1, Nishikujotoriiguchicho, Minami-ku, Kyoto-shi, Kyoto",34.9827278,135.7544554,FC,2023.0,2.9021218343600275,500,487.20483417059995,45.26279070895125,13.0,1,Suburbs SC,Shopping Center, Kyoto,京都府,Minami-ku,南区,low_density,0,1.0,7,22,37,0.0,1,5,8,0.0,0,0,1,0.0,2,3,6,1.0,10,30,52,0.0,1,3,4,gc_1331,0.524333032626926,0.0,1,2,3,0.0,0,1,1,1.0,5,12,21,51000.0,0.0,122120.0,31888.0,275157.1,31888.0,419392.10000000003,31888.0,0.0,7,31,60,stn_1008,0.34891937199857603,0.0,0.0,696374.0,659363.0,1276519.0,1228615.0,1888618.0,1800724.0,0.0,1,1,1,stn_5748,0.4691163358087507,1.0,25,123,295,0.0,1,7,20,0.0,4,14,33,0.0,11,36,64,907,473,602.0,4342359,26757786,5214726,3094693,16,19,19,61,79,9,11,6,35,37,61,0.0,2,26,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99511.83333333333,78446.25,45568.66666666667,47773.416666666664,80370.5,61634.75,40305.583333333336,41358.33333333333,460480.74999999994,399233.5833333333,314228.75,321348.1666666667,413541.0,361163.4166666666,304831.9166666667,307576.5833333334,940505.1666666666,863917.6666666665,765887.0,773773.8333333333,871877.8333333335,811245.9166666665,754359.1666666666,755320.5
gc_1411,gongcha_existing,Center-Kita,"3F, yotsubako, 1-1-5, Nakagawachuo, Tsuzuki-ku, Yokohama-shi",35.5538724,139.579091,FC,2020.0,6.028747433264887,500,703.3818135708,65.34628062616802,9.0,0,Roadside,Street-level (roadside), Kanagawa,神奈川県,Tsuzuki-ku,都筑区,low_density,0,2.0,3,7,12,0.0,0,4,9,0.0,0,0,1,1.0,1,3,6,3.0,4,14,28,0.0,0,0,1,gc_1575,4.0550656494375765,0.0,0,0,1,0.0,0,0,0,2.0,5,8,12,51138.0,17300.0,160502.0,45058.0,241778.0,66472.0,415721.0,136152.0,1.0,1,11,22,stn_474,0.1085704314003232,60889.0,36901.0,60889.0,36901.0,549928.0,377678.0,960113.0,721975.0,0.0,0,0,0,stn_5738,6.240690571998313,0.0,7,63,156,0.0,1,2,2,0.0,1,5,10,0.0,0,2,3,1886,1037,1100.0,6896500,63255672,16033627,8806217,71,70,71,99,142,37,34,36,62,83,169,1.0,4,27,75,30960.583333333332,24422.0,19070.833333333332,19236.75,31047.5,25771.75,20841.916666666668,21336.083333333332,57803.5,49732.833333333336,43055.41666666667,43447.083333333336,56608.16666666667,49678.833333333336,43256.583333333336,43976.50000000001,270267.5833333333,272185.6666666667,273729.0833333333,273929.1666666666,276979.8333333333,275941.6666666666,269118.75,270774.5,670728.7499999999,697050.5833333334,719935.1666666667,720010.1666666665,704839.8333333333,720371.75,717154.0,721531.3333333335
gc_1440,gongcha_existing,TOSU PREMIUM OUTLETS,"1F, TOSU PREMIUM OUTLETS, 8-1, Yayoigaoka, Tosu-shi",33.4061988,130.5110508,FC,2021.0,5.1854893908282,500,1459.8219902447997,135.62184235971262,51.0,1,Suburbs SC,Shopping Center, Saga,佐賀県,Tosu City,鳥栖市,low_density,1,1.0,1,1,4,1.0,1,1,1,0.0,0,0,0,0.0,0,0,1,2.0,2,2,6,0.0,0,0,0,gc_1517,10.444012907532217,0.0,0,0,0,0.0,0,0,0,1.0,1,1,5,31700.0,32700.0,31700.0,32700.0,31700.0,32700.0,120034.0,32700.0,0.0,0,5,14,stn_1504,1.6788507386829632,0.0,0.0,0.0,0.0,12313.0,11927.0,50757.0,48503.0,0.0,0,0,1,stn_9972,4.387181571382908,0.0,1,20,50,0.0,0,0,0,0.0,0,2,3,0.0,0,4,8,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,25,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19180.583333333332,11221.5,5415.916666666667,6128.916666666666,11274.583333333332,7171.25,4210.0,4437.166666666667,47067.96666666666,38639.91666666667,32387.083333333336,32999.5,36492.399999999994,32801.47727272727,30483.524891774894,30522.631313131315,134844.40000000002,126601.38333333333,116726.73809523809,118059.80555555556,122523.66666666666,120627.31168831169,117289.70822510822,117618.73131313131
gc_1446,gongcha_existing,AEONMALL NATORI,"2F, AEON MALL NATORI, 5-3-1, Morisekinoshita, Natori-shi",38.1638573,140.8961163,FC,2021.0,5.070499657768652,500,1719.019264053,159.70204668831585,52.0,1,Suburbs SC,Shopping Center, Miyagi,宮城県,Natori City,名取市,low_density,0,2.0,2,3,3,0.0,0,1,1,0.0,0,0,0,1.0,1,1,2,3.0,3,5,6,0.0,0,0,0,gc_1457,10.911575555240512,0.0,0,0,0,0.0,0,0,0,1.0,2,3,4,80000.0,0.0,87451.0,0.0,93691.0,0.0,102446.0,0.0,1.0,1,5,7,stn_9844,0.16879488914100713,3556.0,3953.0,3556.0,3953.0,35590.0,33851.0,60971.0,58989.0,0.0,0,0,0,stn_7677,10.821931267739345,0.0,3,17,44,0.0,0,0,0,0.0,1,2,3,0.0,0,1,5,174,95,63.7,5180534,3454992,833199,526023,13,13,9,5,7,7,7,4,2,4,20,0.0,3,28,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23438.166666666668,16443.5,11762.25,11834.083333333332,20191.0,14674.333333333332,10973.833333333334,11090.083333333332,66885.25,60772.83333333333,54350.916666666664,55090.333333333336,65696.0,59425.02272727272,54215.413636363635,54631.2,117630.98593073591,111821.4264069264,104468.15151515152,105434.43080808081,116046.37424242425,110436.29772727273,103122.21320346321,104226.85
gc_1445,gongcha_existing,AMUPLAZA KUMAMOTO,"1F, AMU PLAZA KUMAMOTO, 3-15-26, Kasuga, Nish-ku, Kumamoto-shi",32.789098,130.6882593,FC,2021.0,5.070499657768652,500,731.3450049359999,67.9441449935692,7.0,1,Suburbs SC,Terminal, Kumamoto,熊本県,Nishi-ku,西区,low_density,1,2.0,2,6,8,0.0,0,1,2,0.0,0,0,0,1.0,1,4,6,3.0,3,11,16,0.0,0,0,0,gc_1517,60.26346768907577,0.0,0,0,0,0.0,0,0,0,1.0,1,10,15,49200.0,30100.0,49200.0,30100.0,222709.74,30100.0,295574.74,30100.0,2.0,5,24,44,stn_1527,0.043928279611723624,38406.0,41691.0,40324.0,43266.0,76670.0,77021.0,118665.0,122354.0,1.0,1,1,1,stn_9967,0.14896888047556833,3.0,14,82,191,0.0,0,4,10,0.0,0,3,20,3.0,8,22,33,946,470,491.9,4188046,25249300,5268977,3040692,40,29,69,34,47,18,12,15,20,26,65,0.0,4,25,73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28888.583333333336,27983.5,27190.916666666668,27122.666666666668,32306.166666666664,29063.75,26657.583333333332,26706.083333333336,198443.1666666667,189040.58333333334,167909.8333333333,170862.33333333334,200002.83333333334,181667.8333333333,165897.0833333333,166311.41666666666,381852.6666666666,371069.43333333335,351155.75,353870.4166666667,386040.4972222222,368331.04365079367,353433.44696969696,353531.92424242425
gc_1500,gongcha_existing,AEON MALL SHIJONAWATE,"3F, AEON MALL SHIJONAWATE, 4-3-2, Suna, Shijonawate-shi, Osaka",34.7460181,135.6287981,FC,2023.0,2.5790554414784395,500,219.04499902740002,20.349937544642543,,1,Suburbs SC,Shopping Center, Osaka,大阪府,Shijonawate City,四條畷市,low_density,0,1.0,1,1,10,0.0,0,1,2,0.0,0,0,0,1.0,1,2,6,2.0,2,4,18,0.0,0,0,1,gc_1546,4.42651007681637,0.0,0,0,1,0.0,0,0,0,1.0,1,2,14,75000.0,0.0,75000.0,0.0,87220.0,0.0,372025.2,45100.0,0.0,0,6,17,stn_4579,1.49506818694178,0.0,0.0,0.0,0.0,158084.0,140178.0,450686.0,409182.0,0.0,0,0,0,stn_5753,11.845357903396842,0.0,11,103,227,0.0,0,7,9,0.0,0,4,12,0.0,0,2,2,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,27,75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41475.916666666664,37466.916666666664,33287.083333333336,33634.333333333336,39250.333333333336,36184.75,33021.666666666664,33343.0,236231.58333333334,252738.25,268868.6666666667,268573.0,245354.3333333333,260183.75,272730.0,272883.0,559460.0833333333,583183.1666666667,607307.0611111112,606685.9558080807,578912.7196969697,597187.1388888889,612079.9166666666,612514.6388888888
gc_1344,gongcha_existing,JIYUGAOKA,"1F, Kureo-building, 1-7-13, Jiyugaoka, Meguro-Ku, Tokyo",35.6073563,139.6700059,DOS,2023.0,2.409308692676249,500,1194.5301747288,110.97543682282969,30.0,1,Roadside,Street-level (roadside), Tokyo,東京都,Setagaya-ku,世田谷区,low_density,0,2.0,3,9,30,1.0,2,3,11,0.0,0,0,1,0.0,0,0,8,3.0,5,12,50,0.0,0,0,4,gc_1533,3.020797474946396,0.0,0,0,4,0.0,0,0,0,2.0,3,5,17,8024.0,0.0,13024.0,0.0,33261.0,4297.0,256514.68,111918.0,1.0,4,22,65,stn_6041,0.11859548704140137,156160.0,136588.0,193872.0,171553.0,762864.0,701893.0,3104147.0,3148472.0,0.0,0,0,0,stn_5737,6.802926848686503,2.0,18,140,385,0.0,0,10,19,0.0,2,13,40,1.0,4,9,31,1801,1054,1081.7,6922992,76845606,17572816,10681837,54,52,89,123,143,25,28,54,77,84,184,0.0,2,26,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48517.0,43387.333333333336,38358.5,38366.5,49955.166666666664,46090.666666666664,42584.0,42936.5,348007.5,363186.75,380285.8333333333,379036.1666666667,358499.75,369695.75,375295.3333333333,376165.8333333334,1244306.166666667,1297768.0,1374055.1666666665,1363916.75,1287436.4166666667,1324019.6666666667,1358606.1666666667,1355250.0833333335
gc_1484,gongcha_existing,AEON MALL NARITA,"1F, AEON MALL Narita, 24, Uingutsuchiya, Narita Shi, Chiba",35.7955745,140.3187065,FC,2023.0,3.1731690622861053,500,649.6064455608,60.350387611935005,18.0,1,Suburbs SC,Shopping Center, Chiba,千葉県,Narita City,成田市,low_density,0,1.0,2,2,3,1.0,1,1,2,0.0,0,0,0,1.0,1,1,2,3.0,4,4,7,0.0,0,0,0,gc_1538,8.428539160360936,0.0,0,0,0,0.0,0,0,0,1.0,1,2,5,65000.0,0.0,65000.0,0.0,82910.0,0.0,148751.72999999998,9195.0,0.0,0,3,6,stn_7225,2.0937583346218576,0.0,0.0,0.0,0.0,70825.0,69699.0,86243.0,84433.0,0.0,0,0,0,stn_7685,49.6967006899182,0.0,1,24,45,0.0,0,0,1,0.0,0,3,4,0.0,0,3,4,17,7,6.9,4992754,373309,94396,59643,1,1,1,1,1,0,0,0,0,0,0,1.0,3,29,77,11734.916666666666,6341.416666666667,1875.5833333333333,2000.5,9675.333333333334,4986.583333333333,1463.25,1630.8333333333333,17545.333333333332,9730.666666666668,4063.6666666666665,4286.083333333333,14341.166666666666,8406.5,4299.833333333333,4547.833333333334,73303.33333333333,65508.916666666664,60449.58585858586,60582.97222222222,71371.97575757577,65964.0,62845.055555555555,63038.95952380952,124134.24999999999,115669.93939393939,109213.05808080807,109744.86388888888,121600.420995671,114941.15000000001,111166.16652236652,111389.52445887445
gc_1465,gongcha_existing,AEON MALL HANYU,"1F, AEON MALL HANYU, 2-281-3 Kawasaki, Hanyu-shi",36.1426771,139.5421333,FC,2022.0,4.16974674880219,500,1224.6443808143997,113.77313691080018,43.0,1,Suburbs SC,Shopping Center, Saitama,埼玉県,Hanyu City,羽生市,low_density,0,2.0,2,3,3,0.0,0,0,0,0.0,0,0,0,1.0,1,1,1,3.0,3,4,4,0.0,0,0,0,gc_1488,17.483981382538182,0.0,0,0,0,0.0,0,0,0,1.0,1,2,2,75000.0,0.0,75000.0,0.0,85240.0,0.0,85240.0,0.0,0.0,0,1,5,stn_8252,1.5388538744009013,0.0,0.0,0.0,0.0,3793.0,3326.0,22779.0,19302.0,0.0,0,0,0,stn_6950,13.697622208920418,0.0,0,13,38,0.0,0,1,1,0.0,0,3,5,0.0,0,0,2,2,1,1.1,4454545,54743,12137,7682,0,0,0,0,0,0,0,0,0,0,0,0.0,2,26,77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11001.25,5760.666666666666,1644.4166666666665,1808.75,8143.75,4645.833333333333,1928.0,2132.416666666667,32423.333333333332,27378.5,23376.300000000003,23612.57575757576,31404.916666666668,27115.333333333332,22507.61363636364,23126.583333333336,81578.55555555556,80011.86507936509,79505.175,79412.37575757576,83795.04292929293,81895.62121212122,78890.78073593075,79365.33809523808
gc_1376,gongcha_existing,Fukuoka PARCO,"B2, Fukuoka PARCO Annex, 2-11-1, Tenjin, Chuo-ku Fukuoka-shi",33.5907445,130.3986652,FC,2018.0,7.561943874058864,500,599.0575996314001,55.65424817855596,,1,Urban SC,Commercial building, Fukuoka,福岡県,Chuo-ku,中央区,low_density,1,8.0,15,31,39,3.0,3,7,12,1.0,1,3,3,1.0,2,6,11,13.0,21,47,65,1.0,1,4,5,gc_1522,0.09623749593142024,1.0,1,4,5,0.0,0,0,0,5.0,11,25,36,89916.08,78136.0,240900.08000000002,78136.0,608013.61,153016.0,805657.61,216946.0,2.0,6,23,37,stn_8775,0.05741371694141166,284443.0,260387.0,395781.0,395481.0,1081863.0,1172477.0,1370903.0,1472042.0,0.0,0,2,2,stn_9973,2.0890736795591565,0.0,23,146,264,0.0,0,1,10,0.0,1,12,23,0.0,18,75,88,17,6,9.2,5625000,418528,87437,44899,0,0,0,1,1,0,0,0,0,0,0,0.0,4,25,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,229955.16666666666,178456.4166666667,111478.58333333334,116166.66666666666,188978.0,147629.25,106560.75,107666.0,622465.9696969697,534383.5555555555,428264.0,434264.0,551265.0119047619,479205.25,421048.68333333335,418873.2333333333,1005568.7196969697,919833.0555555555,816537.75,821353.8333333333,917426.1785714286,853672.3333333333,805558.8500000001,801581.15
gc_1525,gongcha_existing,YOKOHAMA LANDMARK PLAZA,神奈川県横浜市西区みなとみらい２丁目２−１ 横浜ランドマークタワー ランドマークプラザ 1F,35.4552412,139.63125,FC,2024.0,1.6454483230663928,500,950.7485064168,88.32738849163997,35.0,1,Terminal,Commercial building, Kanagawa,神奈川県,Nishi-ku,西区,low_density,1,1.0,11,30,30,4.0,8,19,22,0.0,1,4,4,0.0,1,5,7,5.0,21,58,63,0.0,1,4,4,gc_1352,0.6431019289755714,0.0,1,4,4,0.0,0,0,0,2.0,10,27,31,60464.0,32678.0,199591.97999999998,60387.0,554369.98,197962.0,647285.98,197962.0,0.0,6,33,53,stn_442,0.29197584508406055,0.0,0.0,331574.0,312660.0,3136268.0,2852381.0,3646739.0,3286486.0,0.0,0,0,0,stn_5738,5.922334036538803,0.0,10,127,259,0.0,3,6,8,0.0,0,13,28,0.0,2,37,43,6,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,2,27,77,63469.0,38594.166666666664,21020.666666666668,20733.083333333332,45059.666666666664,30339.583333333332,24441.0,22896.5,105821.91666666666,63606.0,36496.0,35570.83333333333,74746.41666666666,50643.75,41472.91666666667,39058.416666666664,608983.8333333334,494078.75,399890.9166666666,399240.5,510819.31818181823,431069.196969697,390477.54761904763,384194.73333333334,979785.5833333334,891209.5833333333,822781.1363636362,820746.0000000001,901174.5681818182,846473.7803030303,820762.6309523811,815299.4833333334
gc_1532,gongcha_existing,Naka-Ikebukuro-koen,東京都豊島区東池袋１丁目１７−３ ウェルシャン池袋 102,35.7318611,139.714873,FC,2024.0,1.431895961670089,500,616.6242198479999,57.28623989653874,10.0,1,Roadside,Street-level (roadside), Tokyo,東京都,Toshima-ku,豊島区,low_density,0,3.0,14,22,63,2.0,7,15,43,1.0,2,2,7,1.0,3,5,10,7.0,26,44,123,0.0,1,2,6,gc_1317,0.5742084405775254,0.0,1,1,4,0.0,0,1,2,2.0,7,10,32,11506.0,0.0,206273.0,100902.0,228421.4,112315.0,433934.91,305674.0,0.0,9,48,125,stn_8314,0.3427202869693509,0.0,0.0,2723058.0,2425985.0,4893482.0,4370747.0,12796803.0,11054254.0,0.0,0,0,0,stn_7685,6.008218180855633,2.0,44,317,735,0.0,3,29,65,0.0,4,36,89,2.0,25,95,173,1109,416,850.7,5048431,42780012,9996679,6304271,9,10,46,121,160,4,4,20,51,60,79,0.0,4,26,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244212.8333333333,185514.16666666666,123687.41666666666,124854.5,200495.66666666666,154834.75,123808.08333333333,121775.33333333333,706549.25,652270.5,608394.4166666667,604559.1666666667,657333.6666666667,620004.0833333334,606118.75,599584.4166666666,1880307.0,1758939.1666666665,1663311.9166666665,1648192.6666666667,1725505.6666666665,1649308.8333333335,1652684.7499999998,1626724.0833333333
gc_1415,gongcha_existing,JR TOYOHASHI STATION,"2F, Toyohashi station building kalmia, Mubanchi, Hanadachonishijuku, Toyohashi-shi",34.769123,137.382698650159,FC,2020.0,5.842573579739904,500,584.358999042,54.28870408799893,6.0,1,Urban SC,Commercial building, Aichi,愛知県,Toyohashi City,豊橋市,low_density,1,0.0,1,3,6,0.0,1,1,1,0.0,0,0,0,0.0,0,0,1,0.0,2,4,8,0.0,0,0,0,gc_1568,18.829361421658486,0.0,0,0,0,0.0,0,0,0,0.0,1,3,5,0.0,0.0,9000.0,0.0,35691.0,0.0,60119.0,0.0,0.0,8,17,28,stn_8872,0.612034901183418,0.0,0.0,119561.0,108940.0,126056.0,114721.0,150333.0,136664.0,0.0,1,1,1,stn_5751,0.70736830671877,1.0,13,55,108,0.0,0,2,4,0.0,0,5,11,0.0,7,14,17,959,487,419.5,5266269,19734739,4533973,2888458,42,40,47,41,52,15,24,23,20,23,82,1.0,2,28,76,7255.75,7418.416666666667,7085.416666666667,7149.916666666667,5947.416666666667,6111.083333333333,6361.666666666667,6358.0,22138.5,22217.166666666668,18358.0,18577.75,18717.916666666668,18451.333333333332,17736.25,17652.416666666664,132857.16666666666,134673.33333333334,132312.46212121213,132259.75,136460.4166666667,136239.25,135219.75,134920.05952380953,265778.5,273841.6666666666,276918.67424242425,276842.9924242424,275448.5833333334,280144.5151515152,281798.2121212121,281716.6011904762
gc_1488,gongcha_existing,SANO PREMIUEM OUTLETS,"1F, SANO PREMIUEM OUTLETS, 2058, Koenacho, Sano-shi, Tochigi",36.2914634,139.6051661,FC,2023.0,3.082819986310746,500,216.893984307,20.15010182407322,,1,Suburbs SC,Shopping Center, Tochigi,栃木県,Sano City,佐野市,low_density,0,1.0,3,3,5,0.0,0,0,0,0.0,0,0,0,0.0,1,1,1,1.0,4,4,6,0.0,0,0,0,gc_1465,17.483981382538182,0.0,0,0,0,0.0,0,0,0,1.0,2,3,3,37307.0,34000.0,70759.0,34000.0,79121.0,34000.0,79121.0,34000.0,0.0,0,0,5,stn_8298,3.0949038532277995,0.0,0.0,0.0,0.0,0.0,0.0,11790.0,10980.0,0.0,0,0,0,stn_7684,18.1954426926971,0.0,1,9,30,0.0,0,1,1,0.0,0,1,3,0.0,0,1,2,72,37,24.7,4661943,1451158,358080,229480,3,4,3,2,3,1,2,1,1,2,5,0.0,2,26,76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23033.916666666668,11990.5,3949.0,4605.583333333334,11750.75,6572.583333333334,2978.166666666667,3188.0,55990.0119047619,42353.71212121213,32219.30303030303,32899.68939393939,39638.07261904763,31158.677489177488,24683.783333333333,24958.130303030302,103777.98160173162,89941.87878787878,80000.79141414142,80444.7945887446,88401.88474025975,79648.7582972583,74348.66717171717,74313.39274891774
gc_1449,gongcha_existing,SEVEN PARK ARIO KASHIWA,"2F, SEVEN PARK ARIO KASHIWA, 1-6-1, Oshimata,Kashiwa-shi",35.8334485,140.012913,FC,2021.0,4.840520191649556,500,1404.2541099678,130.45941957833853,62.0,1,Suburbs SC,Shopping Center, Chiba,千葉県,Kashiwa City,柏市,low_density,0,1.0,1,1,4,1.0,1,1,2,0.0,0,0,1,0.0,1,1,3,2.0,3,3,10,0.0,0,0,1,gc_1373,4.8491452750784765,0.0,0,0,1,0.0,0,0,0,1.0,1,1,10,65000.0,0.0,65000.0,0.0,65000.0,0.0,250812.9,36861.0,0.0,0,1,8,stn_8383,2.865450771543959,0.0,0.0,0.0,0.0,14131.0,13182.0,540451.0,512775.0,0.0,0,0,0,stn_7685,25.098639730384,0.0,2,21,87,0.0,0,1,2,0.0,0,3,9,0.0,0,1,7,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,28,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18961.75,11483.5,5804.583333333333,5999.833333333333,15497.333333333332,9989.5,6015.25,6105.666666666666,55646.83333333333,49943.91666666667,45353.22727272727,45783.492424242424,54359.66666666667,50125.41666666666,45885.13181818182,46390.16666666667,211600.83333333334,223779.08333333334,232023.31515151513,232816.32575757575,219670.16666666666,228764.58333333334,229208.06363636366,231179.14069264068
gc_1354,gongcha_existing,RINKU PREMIUM OUTLETS,大阪府泉佐野市りんくう往来南３−２８ 1F りんくうプレミアム・アウトレット Sea Side エリア,34.4070809,135.297553,DOS,2024.0,1.3990417522245038,500,430.20294407999995,39.96714411386424,,1,Suburbs SC,Shopping Center, Osaka,大阪府,Izumisano City,泉佐野市,low_density,0,0.0,2,2,4,1.0,2,2,2,0.0,0,0,0,0.0,0,0,3,1.0,4,4,9,0.0,0,0,0,gc_1456,26.802595094043348,0.0,0,0,0,0.0,0,0,0,1.0,2,2,5,50200.0,55600.0,83719.0,55600.0,83719.0,55600.0,224975.0,55600.0,0.0,3,5,14,stn_8441,0.46563637397212865,0.0,0.0,25726.0,29170.0,54128.0,56018.0,120487.0,115581.0,0.0,0,0,0,stn_4036,34.622548809121696,0.0,4,27,60,0.0,1,1,2,0.0,0,2,3,0.0,0,1,1,267,160,133.2,3750751,6740526,1221443,820553,16,11,19,19,13,8,4,9,11,8,32,0.0,4,20,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30543.333333333332,23723.583333333332,18831.166666666668,19055.583333333336,27289.0,22433.5,18899.166666666668,18976.333333333336,70952.0,65806.0,62246.70833333333,62450.76666666666,71066.33333333334,67149.62121212122,64486.41111111111,64578.268939393936,160338.94444444444,155419.40000000002,152710.125,152913.76666666666,161131.28571428574,157392.0378787879,154975.9611111111,155291.7840909091
